Cruise,Station Name,Date,Time_ON,Time_OFF
HYJUN94,F3,1994-06-23,09:32:00,09:49:00
HYJUN94,H2,1994-06-23,12:43:00,12:52:00
HYJUN94,H4,1994-06-23,11:15:00,11:29:00
HYJUN94,H6,1994-06-21,11:10:00,11:25:00
HYJUN94,J2,1994-06-21,08:08:00,08:25:00
HYJUN95,01,1995-06-26,11:33:00,11:48:00
HYJUN95,02,1995-06-26,12:29:00,12:48:00
HYJUN95,03,1995-06-26,11:02:00,11:19:00
HYJUN95,04,1995-06-26,13:10:00,13:32:00
HYJUN95,05,1995-06-26,10:33:00,10:46:00
HYJUN95,06,1995-06-26,13:40:00,13:57:00
HYJUN95,07,1995-06-26,14:08:00,14:27:00
HYJUN95,08,1995-06-26,09:57:00,10:15:00
HYJUN95,09,1995-06-26,09:25:00,09:38:00
HYJUN95,10,1995-06-26,15:22:00,15:37:00
HYJUN95,12,1995-06-26,08:51:00,09:04:00
HYJUN95,15,1995-06-27,10:00:00,10:20:00
HYJUN95,16,1995-06-27,08:37:00,08:54:00
HYJUN95,18,1995-06-22,15:21:00,15:33:00
HYJUN95,23,1995-06-22,13:21:00,13:40:00
HYJUN95,26,1995-06-22,14:09:00,14:23:00
HYJUN95,27,1995-06-22,12:06:00,12:22:00
HYJUN95,29,1995-06-22,11:22:00,11:35:00
HYJUN95,30,1995-06-22,10:51:00,11:07:00
HYJUN95,32,1995-06-22,10:03:00,10:17:00
HYJUN95,34,1995-06-22,07:23:00,07:40:00
HYJUN95,A2_ISC,1995-06-27,08:32:00,00:00:00
HYJUN95,A3_ISC,1995-06-27,08:55:00,00:00:00
HYJUN95,B3,1995-06-26,12:01:00,12:19:00
HYJUN95,BLANK C,1995-06-27,00:00:00,00:00:00
HYJUN95,D3,1995-06-26,14:40:00,14:59:00
HYJUN95,F2,1995-06-26,14:29:00,14:47:00
HYJUN95,H2,1995-06-22,14:36:00,14:50:00
HYJUN95,H4,1995-06-22,12:46:00,13:06:00
HYJUN95,I2,1995-06-22,09:14:00,09:31:00
HYJUN95,J2,1995-06-22,08:06:00,08:30:00
HYJUN96,01,1996-06-26,11:14:00,11:30:00
HYJUN96,02,1996-06-26,13:03:00,13:13:00
HYJUN96,03,1996-06-26,10:33:00,11:00:00
HYJUN96,06,1996-06-26,13:55:00,14:04:00
HYJUN96,08,1996-06-26,09:25:00,09:40:00
HYJUN96,09,1996-06-27,11:54:00,12:06:00
HYJUN96,10,1996-06-27,10:45:00,10:58:00
HYJUN96,12,1996-06-27,12:28:00,00:00:00
HYJUN96,15,1996-06-27,10:07:00,10:18:00
HYJUN96,16,1996-06-27,12:54:00,13:04:00
HYJUN96,18,1996-06-27,08:12:00,08:25:00
HYJUN96,19,1996-06-27,08:41:00,00:00:00
HYJUN96,25,1996-06-25,12:03:00,12:12:00
HYJUN96,27,1996-06-25,14:20:00,14:34:00
HYJUN96,28,1996-06-25,13:05:00,13:18:00
HYJUN96,31,1996-06-25,11:08:00,11:25:00
HYJUN96,33,1996-06-25,10:28:00,10:41:00
HYJUN96,34,1996-06-25,08:20:00,08:40:00
HYJUN96,A4,1996-06-26,12:15:00,12:31:00
HYJUN96,B3,1996-06-26,11:40:00,00:00:00
HYJUN96,BLANK C,1996-06-25,00:00:00,00:00:00
HYJUN96,BLANK D,1996-06-27,00:00:00,00:00:00
HYJUN96,C1,1996-06-26,13:13:00,13:30:00
HYJUN96,C2,1996-06-26,10:10:00,10:22:00
HYJUN96,D3,1996-06-26,14:23:00,14:38:00
HYJUN96,E1,1996-06-27,11:20:00,11:40:00
HYJUN96,F3,1996-06-27,09:15:00,09:35:00
HYJUN96,H2,1996-06-25,14:57:00,15:07:00
HYJUN96,H4,1996-06-25,13:40:00,13:54:00
HYJUN96,H6,1996-06-25,12:25:00,12:43:00
HYJUN96,I2,1996-06-25,09:35:00,09:52:00
HYJUN97,01,1997-06-27,11:42:00,11:55:00
HYJUN97,05,1997-06-27,10:59:00,11:10:00
HYJUN97,09,1997-06-27,10:01:00,10:09:00
HYJUN97,12,1997-06-27,09:28:00,09:40:00
HYJUN97,14,1997-06-30,09:37:00,00:00:00
HYJUN97,15,1997-06-30,10:09:00,10:19:00
HYJUN97,16,1997-06-27,08:51:00,09:10:00
HYJUN97,18,1997-06-30,08:24:00,08:36:00
HYJUN97,20,1997-06-30,11:28:00,11:38:00
HYJUN97,31,1997-06-30,12:51:00,13:03:00
HYJUN97,33,1997-06-30,13:26:00,13:48:00
HYJUN97,A2_ISC,1997-06-30,08:50:00,00:00:00
HYJUN97,A3_ISC,1997-06-30,09:36:00,00:00:00
HYJUN97,A4,1997-06-27,12:35:00,00:00:00
HYJUN97,A4_ISC,1997-06-30,10:37:00,00:00:00
HYJUN97,A5_ISC,1997-06-30,11:33:00,00:00:00
HYJUN97,B1S_ISC,1997-06-30,12:17:00,00:00:00
HYJUN97,B2_ISC,1997-06-30,12:25:00,00:00:00
HYJUN97,B3,1997-06-27,13:12:00,13:23:00
HYJUN97,B3_ISC,1997-06-30,12:39:00,00:00:00
HYJUN97,B4_ISC,1997-06-30,12:52:00,00:00:00
HYJUN97,BLANK A,1997-06-27,00:00:00,00:00:00
HYJUN97,BLANK B,1997-06-30,00:00:00,00:00:00
HYJUN97,C1,1997-06-27,13:42:00,13:53:00
HYJUN97,C2,1997-06-27,14:12:00,14:25:00
HYJUN97,D3,1997-06-27,14:48:00,15:01:00
HYJUN97,E1,1997-06-27,15:34:00,15:49:00
HYJUN97,F2,1997-06-30,08:55:00,09:06:00
HYJUN97,F3,1997-06-30,10:54:00,11:05:00
HYJUN97,H6,1997-06-30,12:06:00,12:20:00
HYJUN97,H-B_ISC,1997-06-30,11:47:00,00:00:00
HYJUN97,H-C1_ISC,1997-06-30,11:25:00,00:00:00
HYJUN97,J2,1997-06-30,14:50:00,15:07:00
HYJUN98,01,1998-06-25,14:14:00,14:26:00
HYJUN98,02,1998-06-25,12:03:00,12:18:00
HYJUN98,03,1998-06-25,14:43:00,14:59:00
HYJUN98,04,1998-06-25,11:05:00,11:20:00
HYJUN98,05,1998-06-25,15:13:00,15:24:00
HYJUN98,06,1998-06-25,10:40:00,10:54:00
HYJUN98,07,1998-06-25,10:12:00,10:24:00
HYJUN98,08,1998-06-25,09:09:00,09:20:00
HYJUN98,09,1998-06-25,08:38:00,08:49:00
HYJUN98,10,1998-06-26,09:52:00,10:04:00
HYJUN98,12,1998-06-25,08:00:00,08:14:00
HYJUN98,13,1998-06-26,08:35:00,00:00:00
HYJUN98,15,1998-06-26,10:36:00,10:46:00
HYJUN98,16,1998-06-26,07:28:00,07:39:00
HYJUN98,20,1998-06-26,12:10:00,12:20:00
HYJUN98,22,1998-06-26,12:54:00,13:10:00
HYJUN98,23,1998-06-24,15:21:00,15:34:00
HYJUN98,25,1998-06-24,11:19:00,11:33:00
HYJUN98,27,1998-06-24,14:10:00,14:22:00
HYJUN98,28,1998-06-24,12:37:00,12:56:00
HYJUN98,31,1998-06-24,10:23:00,10:42:00
HYJUN98,33,1998-06-24,09:44:00,09:55:00
HYJUN98,A4,1998-06-25,13:13:00,13:35:00
HYJUN98,B3,1998-06-25,12:30:00,12:47:00
HYJUN98,BLANK A,1998-06-25,00:00:00,00:00:00
HYJUN98,BLANK B,1998-06-24,00:00:00,00:00:00
HYJUN98,C1,1998-06-25,11:38:00,11:53:00
HYJUN98,C2,1998-06-25,15:32:00,00:00:00
HYJUN98,D3,1998-06-25,09:35:00,09:56:00
HYJUN98,E1,1998-06-26,09:08:00,09:28:00
HYJUN98,F2,1998-06-26,07:58:00,08:11:00
HYJUN98,F3,1998-06-26,11:24:00,11:39:00
HYJUN98,H2,1998-06-24,14:53:00,00:00:00
HYJUN98,H4,1998-06-24,13:24:00,13:41:00
HYJUN98,H6,1998-06-24,11:50:00,12:10:00
HYJUN98,J2,1998-06-24,07:47:00,08:02:00
HYJUN98,J4,1998-06-24,08:35:00,08:55:00
HYJUN99,01,1999-06-24,12:54:00,13:02:00
HYJUN99,02,1999-06-24,11:08:00,11:16:00
HYJUN99,03,1999-06-24,13:18:00,13:28:00
HYJUN99,04,1999-06-24,10:25:00,10:32:00
HYJUN99,05,1999-06-24,13:41:00,13:49:00
HYJUN99,06,1999-06-24,09:36:00,00:00:00
HYJUN99,07,1999-06-24,09:17:00,09:21:00
HYJUN99,08,1999-06-24,14:12:00,14:21:00
HYJUN99,09,1999-06-24,08:07:00,08:16:00
HYJUN99,10,1999-06-25,10:28:00,10:37:00
HYJUN99,12,1999-06-24,07:34:00,07:43:00
HYJUN99,13,1999-06-25,09:22:00,09:31:00
HYJUN99,14,1999-06-25,11:32:00,11:42:00
HYJUN99,15,1999-06-25,11:04:00,11:12:00
HYJUN99,16,1999-06-24,15:25:00,15:31:00
HYJUN99,18,1999-06-25,08:24:00,08:33:00
HYJUN99,19,1999-06-25,13:08:00,13:19:00
HYJUN99,20,1999-06-25,12:37:00,12:46:00
HYJUN99,21,1999-06-25,07:53:00,08:03:00
HYJUN99,22,1999-06-25,13:34:00,13:45:00
HYJUN99,23,1999-06-22,14:19:00,14:36:00
HYJUN99,25,1999-06-22,12:22:00,12:28:00
HYJUN99,26,1999-06-22,16:13:00,16:20:00
HYJUN99,27,1999-06-22,14:55:00,15:04:00
HYJUN99,28,1999-06-22,13:22:00,13:32:00
HYJUN99,29,1999-06-22,15:47:00,15:54:00
HYJUN99,30,1999-06-22,15:23:00,15:30:00
HYJUN99,31,1999-06-22,11:33:00,11:43:00
HYJUN99,32,1999-06-22,09:10:00,09:17:00
HYJUN99,33,1999-06-22,10:47:00,11:02:00
HYJUN99,34,1999-06-22,07:31:00,07:40:00
HYJUN99,A4,1999-06-24,12:02:00,12:15:00
HYJUN99,B3,1999-06-24,11:27:00,11:36:00
HYJUN99,BLANK C,1999-06-24,00:00:00,00:00:00
HYJUN99,BLANK D,1999-06-22,00:00:00,00:00:00
HYJUN99,C1,1999-06-24,10:49:00,10:58:00
HYJUN99,C2,1999-06-24,09:57:00,10:08:00
HYJUN99,D3,1999-06-24,08:46:00,08:59:00
HYJUN99,E1,1999-06-25,09:51:00,10:05:00
HYJUN99,F2,1999-06-25,08:55:00,09:04:00
HYJUN99,F3,1999-06-25,12:01:00,12:14:00
HYJUN99,H2,1999-06-22,16:36:00,16:44:00
HYJUN99,H4,1999-06-22,14:00:00,14:10:00
HYJUN99,H6,1999-06-22,12:42:00,12:57:00
HYJUN99,I2,1999-06-22,09:54:00,10:04:00
HYJUN99,J2,1999-06-22,08:01:00,08:13:00
HYSEP01,01,2001-09-24,09:47:00,09:59:00
HYSEP01,02,2001-09-24,10:12:00,10:21:00
HYSEP01,03,2001-09-24,10:51:00,11:00:00
HYSEP01,04,2001-09-24,11:11:00,11:18:00
HYSEP01,05,2001-09-24,11:42:00,00:00:00
HYSEP01,06,2001-09-24,12:01:00,12:10:00
HYSEP01,07,2001-09-24,12:17:00,00:00:00
HYSEP01,A4,2001-09-24,08:59:00,09:24:00
HYSEP01,B3,2001-09-24,08:18:00,00:00:00
HYSEP01,C1,2001-09-24,10:25:00,00:00:00
HYSEP01,C2,2001-09-24,11:28:00,00:00:00
HYSEP01,D3,2001-09-24,12:38:00,00:00:00
HYSEP07,04,2007-09-10,11:02:00,11:08:00
HYSEP07,05,2007-09-10,11:29:00,11:37:00
HYSEP07,08,2007-09-10,08:16:00,00:00:00
HYSEP07,09,2007-09-10,07:54:00,08:04:00
HYSEP07,12,2007-09-10,07:30:00,07:39:00
HYSEP07,A4,2007-09-10,10:12:00,10:23:00
HYSEP07,B3,2007-09-10,09:47:00,09:57:00
HYSEP07,C1,2007-09-10,09:26:00,09:36:00
HYSEP07,C2,2007-09-10,09:02:00,09:12:00
HYSEP07,D3,2007-09-10,08:35:00,08:50:00
HYSEP08,01,2008-09-16,09:12:00,09:20:00
HYSEP08,02,2008-09-16,10:23:00,10:31:00
HYSEP08,03,2008-09-16,08:44:00,08:52:00
HYSEP08,04,2008-09-16,10:45:00,10:52:00
HYSEP08,05,2008-09-16,08:24:00,08:32:00
HYSEP08,06,2008-09-16,11:18:00,11:26:00
HYSEP08,07,2008-09-16,11:35:00,00:00:00
HYSEP08,08,2008-09-16,08:03:00,00:00:00
HYSEP08,09,2008-09-16,07:44:00,07:52:00
HYSEP08,12,2008-09-16,07:22:00,07:32:00
HYSEP08,15,2008-09-16,12:55:00,13:04:00
HYSEP08,16,2008-09-16,14:03:00,00:00:00
HYSEP08,A4,2008-09-16,09:50:00,10:00:00
HYSEP08,B3,2008-09-16,09:28:00,09:36:00
HYSEP08,C1,2008-09-16,08:59:00,00:00:00
HYSEP08,C2,2008-09-16,11:01:00,11:12:00
HYSEP08,D3,2008-09-16,11:54:00,12:05:00
HYSEP08,E1,2008-09-16,12:26:00,12:37:00
HYSEP08,F2,2008-09-16,13:47:00,13:56:00
HYSEP08,F3,2008-09-16,13:24:00,13:36:00
HYSEP12,01,2012-09-17,12:49:00,12:55:00
HYSEP12,02,2012-09-17,14:03:00,14:08:00
HYSEP12,03,2012-09-17,12:33:00,12:40:00
HYSEP12,04,2012-09-17,14:32:00,14:37:00
HYSEP12,05,2012-09-17,12:21:00,12:26:00
HYSEP12,06,2012-09-17,14:42:00,14:48:00
HYSEP12,08,2012-09-17,12:01:00,12:07:00
HYSEP12,09,2012-09-17,11:38:00,11:50:00
HYSEP12,10,2012-09-17,15:43:00,15:50:00
HYSEP12,12,2012-09-17,10:37:00,10:42:00
HYSEP12,13,2012-09-17,10:52:00,10:58:00
HYSEP12,14,2012-09-17,16:23:00,16:29:00
HYSEP12,15,2012-09-17,16:02:00,16:15:00
HYSEP12,A4,2012-09-17,13:16:00,13:31:00
HYSEP12,B3,2012-09-17,13:44:00,13:57:00
HYSEP12,C1,2012-09-17,14:12:00,14:24:00
HYSEP12,C2,2012-09-17,14:53:00,15:06:00
HYSEP12,D3,2012-09-17,15:16:00,15:32:00
HYSEP12,E1,2012-09-17,11:09:00,11:19:00
HYSEP13,01,2013-09-09,11:20:00,11:26:00
HYSEP13,02,2013-09-09,12:33:00,12:37:00
HYSEP13,03,2013-09-09,11:04:00,11:10:00
HYSEP13,04,2013-09-09,13:02:00,13:06:00
HYSEP13,05,2013-09-09,10:48:00,10:53:00
HYSEP13,06,2013-09-09,13:34:00,13:38:00
HYSEP13,07,2013-09-09,13:47:00,13:51:00
HYSEP13,08,2013-09-09,10:29:00,10:33:00
HYSEP13,09,2013-09-09,09:59:00,10:15:00
HYSEP13,10,2013-09-09,14:57:00,15:01:00
HYSEP13,12,2013-09-09,09:35:00,09:44:00
HYSEP13,14,2013-09-09,15:33:00,15:38:00
HYSEP13,15,2013-09-09,15:16:00,15:21:00
HYSEP13,16,2013-09-09,16:22:00,00:00:00
HYSEP13,21,2013-09-09,16:45:00,16:49:00
HYSEP13,A4,2013-09-09,12:01:00,12:06:00
HYSEP13,B3,2013-09-09,11:38:00,11:43:00
HYSEP13,C1,2013-09-09,12:45:00,12:49:00
HYSEP13,C2,2013-09-09,13:18:00,13:25:00
HYSEP13,D3,2013-09-09,14:03:00,14:10:00
HYSEP13,E1,2013-09-09,14:29:00,14:37:00
HYSEP13,F2,2013-09-09,16:07:00,16:14:00
HYSEP13,F3,2013-09-09,15:50:00,15:58:00
HYSEP13,H2,2013-09-09,16:57:00,17:04:00
HYSEP14,01,2014-09-16,09:56:00,10:02:00
HYSEP14,02,2014-09-16,11:02:00,11:07:00
HYSEP14,03,2014-09-16,09:30:00,09:36:00
HYSEP14,04,2014-09-16,11:20:00,11:28:00
HYSEP14,05,2014-09-16,09:00:00,09:07:00
HYSEP14,06,2014-09-16,12:37:00,12:42:00
HYSEP14,07,2014-09-16,12:51:00,12:56:00
HYSEP14,08,2014-09-16,08:39:00,08:45:00
HYSEP14,09,2014-09-15,13:24:00,13:30:00
HYSEP14,10,2014-09-15,12:41:00,12:48:00
HYSEP14,12,2014-09-16,08:08:00,08:13:00
HYSEP14,13,2014-09-15,13:47:00,13:55:00
HYSEP14,14,2014-09-15,11:59:00,12:06:00
HYSEP14,15,2014-09-15,12:18:00,12:25:00
HYSEP14,16,2014-09-16,07:47:00,07:55:00
HYSEP14,18,2014-09-15,14:27:00,14:34:00
HYSEP14,20,2014-09-15,11:15:00,11:21:00
HYSEP14,26,2014-09-15,09:44:00,09:49:00
HYSEP14,A4,2014-09-16,10:24:00,10:32:00
HYSEP14,B3,2014-09-16,10:47:00,10:53:00
HYSEP14,C1,2014-09-16,09:42:00,09:44:00
HYSEP14,C2,2014-09-16,09:13:00,09:20:00
HYSEP14,D3,2014-09-16,13:08:00,13:18:00
HYSEP14,E1,2014-09-15,13:03:00,13:12:00
HYSEP14,F2,2014-09-15,14:06:00,14:14:00
HYSEP14,F3,2014-09-15,11:37:00,11:46:00
HYSEP14,H2,2014-09-15,10:00:00,10:06:00
HYSEP14,H4,2014-09-15,10:22:00,10:29:00
HYSEP14,H6,2014-09-15,10:46:00,10:55:00
HYSEP15,01,2015-09-16,10:04:00,10:12:00
HYSEP15,02,2015-09-16,11:13:00,11:18:00
HYSEP15,03,2015-09-16,09:33:00,09:44:00
HYSEP15,04,2015-09-16,11:29:00,11:35:00
HYSEP15,05,2015-09-16,09:01:00,09:08:00
HYSEP15,06,2015-09-16,11:43:00,11:50:00
HYSEP15,07,2015-09-16,11:58:00,12:04:00
HYSEP15,08,2015-09-16,08:39:00,08:46:00
HYSEP15,09,2015-09-16,08:20:00,08:26:00
HYSEP15,12,2015-09-16,08:01:00,08:05:00
HYSEP15,14,2015-09-16,13:24:00,13:32:00
HYSEP15,15,2015-09-16,13:07:00,13:13:00
HYSEP15,16,2015-09-16,07:39:00,07:44:00
HYSEP15,18,2015-09-16,14:27:00,14:33:00
HYSEP15,A4,2015-09-16,10:33:00,10:43:00
HYSEP15,B3,2015-09-16,10:59:00,11:05:00
HYSEP15,C1,2015-09-16,09:49:00,09:58:00
HYSEP15,C2,2015-09-16,09:15:00,09:25:00
HYSEP15,D3,2015-09-16,12:12:00,12:22:00
HYSEP15,E1,2015-09-16,12:39:00,12:48:00
HYSEP15,F2,2015-09-16,14:07:00,14:14:00
HYSEP15,F3,2015-09-16,13:44:00,13:56:00
HYSEP16,01,2016-09-13,11:49:00,11:55:00
HYSEP16,02,2016-09-13,10:44:00,10:50:00
HYSEP16,03,2016-09-13,12:14:00,12:23:00
HYSEP16,04,2016-09-13,10:27:00,10:32:00
HYSEP16,05,2016-09-13,12:46:00,12:52:00
HYSEP16,06,2016-09-13,10:12:00,10:18:00
HYSEP16,07,2016-09-13,09:59:00,10:04:00
HYSEP16,08,2016-09-13,13:05:00,13:10:00
HYSEP16,09,2016-09-13,13:21:00,13:26:00
HYSEP16,10,2016-09-13,09:19:00,09:26:00
HYSEP16,12,2016-09-13,13:39:00,13:44:00
HYSEP16,13,2016-09-13,07:58:00,08:06:00
HYSEP16,14,2016-09-13,08:39:00,08:46:00
HYSEP16,15,2016-09-13,08:57:00,09:04:00
HYSEP16,16,2016-09-13,14:45:00,14:50:00
HYSEP16,18,2016-09-13,14:59:00,15:04:00
HYSEP16,19,2016-09-12,14:02:00,14:11:00
HYSEP16,20,2016-09-12,13:10:00,13:18:00
HYSEP16,22,2016-09-12,14:25:00,14:32:00
HYSEP16,25,2016-09-12,12:42:00,12:47:00
HYSEP16,A4,2016-09-13,11:18:00,11:28:00
HYSEP16,B3,2016-09-13,10:57:00,11:04:00
HYSEP16,C1,2016-09-13,12:02:00,12:08:00
HYSEP16,C2,2016-09-13,12:31:00,12:41:00
HYSEP16,D3,2016-09-13,09:38:00,09:51:00
HYSEP16,E1,2016-09-13,08:16:00,08:28:00
HYSEP16,F2,2016-09-13,07:42:00,07:48:00
HYSEP16,F3,2016-09-12,13:35:00,13:46:00
HYSEP16,H2,2016-09-12,15:11:00,15:16:00
HYSEP16,H4,2016-09-12,14:47:00,14:55:00
HYSEP16,H6,2016-09-12,12:17:00,12:32:00
HYSEP18,01,2018-09-12,10:36:00,10:41:00
HYSEP18,02,2018-09-12,11:53:00,11:58:00
HYSEP18,03,2018-09-12,10:10:00,10:17:00
HYSEP18,04,2018-09-12,12:09:00,12:13:00
HYSEP18,05,2018-09-12,09:37:00,09:43:00
HYSEP18,06,2018-09-12,12:22:00,12:27:00
HYSEP18,07,2018-09-12,12:36:00,12:41:00
HYSEP18,08,2018-09-12,09:16:00,09:23:00
HYSEP18,09,2018-09-12,08:51:00,08:57:00
HYSEP18,10,2018-09-12,13:15:00,13:20:00
HYSEP18,12,2018-09-12,08:27:00,08:33:00
HYSEP18,13,2018-09-12,14:59:00,15:05:00
HYSEP18,14,2018-09-12,13:56:00,14:00:00
HYSEP18,15,2018-09-12,13:35:00,13:44:00
HYSEP18,16,2018-09-12,07:59:00,08:10:00
HYSEP18,A4,2018-09-12,11:06:00,11:12:00
HYSEP18,B3,2018-09-12,11:33:00,11:42:00
HYSEP18,C1,2018-09-12,10:24:00,10:29:00
HYSEP18,C2,2018-09-12,09:52:00,09:59:00
HYSEP18,D3,2018-09-12,12:51:00,12:59:00
HYSEP18,E1,2018-09-12,14:11:00,14:17:00
HYSEP18,F2,2018-09-12,15:15:00,15:21:00
HYSEP18,F3,2018-09-12,14:36:00,14:46:00
HYSEP19,01,2019-09-10,11:20:00,11:28:00
HYSEP19,02,2019-09-10,12:15:00,12:19:00
HYSEP19,03,2019-09-10,10:55:00,11:03:00
HYSEP19,04,2019-09-10,12:29:00,12:33:00
HYSEP19,05,2019-09-10,10:29:00,10:35:00
HYSEP19,06,2019-09-10,12:41:00,12:47:00
HYSEP19,07,2019-09-10,12:54:00,13:00:00
HYSEP19,08,2019-09-10,10:12:00,10:17:00
HYSEP19,09,2019-09-10,09:55:00,10:00:00
HYSEP19,10,2019-09-10,13:29:00,13:34:00
HYSEP19,12,2019-09-10,09:37:00,09:44:00
HYSEP19,13,2019-09-10,14:36:00,14:43:00
HYSEP19,14,2019-09-10,14:03:00,14:09:00
HYSEP19,15,2019-09-10,13:48:00,13:54:00
HYSEP19,16,2019-09-10,09:21:00,09:26:00
HYSEP19,18,2019-09-10,09:00:00,09:12:00
HYSEP19,A4,2019-09-10,11:43:00,11:50:00
HYSEP19,B3,2019-09-10,12:03:00,12:09:00
HYSEP19,C1,2019-09-10,11:07:00,11:14:00
HYSEP19,C2,2019-09-10,10:40:00,10:47:00
HYSEP19,D3,2019-09-10,13:07:00,13:17:00
HYSEP19,E1,2019-09-10,14:19:00,14:27:00
HYSEP19,F2,2019-09-10,14:53:00,14:58:00
HYSEP21,01,2021-09-13,11:53:00,11:59:00
HYSEP21,02,2021-09-13,12:55:00,13:01:00
HYSEP21,03,2021-09-13,11:37:00,11:42:00
HYSEP21,04,2021-09-14,11:19:00,11:24:00
HYSEP21,05,2021-09-13,11:16:00,11:26:00
HYSEP21,06,2021-09-14,12:47:00,12:53:00
HYSEP21,08,2021-09-13,10:55:00,11:02:00
HYSEP21,09,2021-09-13,10:36:00,10:41:00
HYSEP21,10,2021-09-14,13:20:00,13:26:00
HYSEP21,12,2021-09-13,10:18:00,10:22:00
HYSEP21,13,2021-09-14,09:58:00,10:04:00
HYSEP21,14,2021-09-14,14:01:00,14:09:00
HYSEP21,15,2021-09-14,13:43:00,13:48:00
HYSEP21,16,2021-09-13,09:59:00,10:02:00
HYSEP21,A4,2021-09-13,12:21:00,12:27:00
HYSEP21,B3,2021-09-13,12:41:00,12:47:00
HYSEP21,C1,2021-09-13,13:06:00,13:13:00
HYSEP21,C2,2021-09-14,11:01:00,11:09:00
HYSEP21,D3,2021-09-14,10:40:00,10:49:00
HYSEP21,E1,2021-09-14,10:18:00,10:25:00
HYSEP21,F2,2021-09-14,09:40:00,09:47:00
HYSEP21,F3,2021-09-14,14:29:00,14:38:00
HYSEP94,01,1994-09-08,12:55:00,13:05:00
HYSEP94,03,1994-09-08,12:26:00,12:40:00
HYSEP94,06,1994-09-08,14:34:00,14:42:00
HYSEP94,12,1994-09-08,09:10:00,09:24:00
HYSEP94,14,1994-09-07,09:59:00,10:17:00
HYSEP94,16,1994-09-07,15:07:00,15:15:00
HYSEP94,18,1994-09-07,15:29:00,15:36:00
HYSEP94,A2_ISC,1994-09-08,08:45:00,00:00:00
HYSEP94,A3_ISC,1994-09-08,09:06:00,00:00:00
HYSEP94,A5_ISC,1994-09-08,10:11:00,00:00:00
HYSEP94,B1S_ISC,1994-09-08,10:58:00,00:00:00
HYSEP94,B2_ISC,1994-09-08,11:07:00,00:00:00
HYSEP94,B3_ISC,1994-09-08,11:20:00,00:00:00
HYSEP94,B4_ISC,1994-09-08,11:34:00,00:00:00
HYSEP94,BLANK A,1994-09-07,00:00:00,00:00:00
HYSEP94,BLANK B,1994-09-08,00:00:00,00:00:00
HYSEP94,C1_ISC,1994-09-08,11:45:00,00:00:00
HYSEP94,C2_ISC,1994-09-08,12:13:00,00:00:00
HYSEP94,D3,1994-09-08,15:02:00,15:09:00
HYSEP94,F2,1994-09-07,14:39:00,14:55:00
HYSEP94,H-B_ISC,1994-09-08,10:24:00,00:00:00
HYSEP94,H-C1_ISC,1994-09-08,10:02:00,00:00:00
HYSEP96,01,1996-09-20,12:21:00,00:00:00
HYSEP96,02,1996-09-20,11:08:00,11:19:00
HYSEP96,03,1996-09-20,13:15:00,13:25:00
HYSEP96,12,1996-09-20,09:45:00,09:53:00
HYSEP96,14,1996-09-20,14:00:00,00:00:00
HYSEP96,21,1996-09-20,09:00:00,09:10:00
HYSEP96,26,1996-09-20,08:22:00,08:33:00
HYSEP96,A4,1996-09-20,11:48:00,12:01:00
HYSEP96,B3,1996-09-20,11:25:00,11:34:00
HYSEP96,BLANK A,1996-09-20,00:00:00,00:00:00
HYSEP96,C1,1996-09-20,10:52:00,11:04:00
HYSEP96,C2,1996-09-20,10:26:00,10:43:00
HYSEP97,01,1997-09-17,10:47:00,10:57:00
HYSEP97,02,1997-09-17,09:47:00,10:17:00
HYSEP97,03,1997-09-17,11:14:00,11:20:00
HYSEP97,05,1997-09-17,11:32:00,11:40:00
HYSEP97,09,1997-09-17,12:11:00,12:20:00
HYSEP97,A2_ISC,1997-09-16,09:26:00,00:00:00
HYSEP97,A3_ISC,1997-09-16,10:10:00,00:00:00
HYSEP97,A4_ISC,1997-09-16,11:17:00,00:00:00
HYSEP97,A5_ISC,1997-09-16,12:19:00,00:00:00
HYSEP97,B1S_ISC,1997-09-16,13:02:00,00:00:00
HYSEP97,B2_ISC,1997-09-16,13:11:00,00:00:00
HYSEP97,B3,1997-09-17,10:26:00,10:35:00
HYSEP97,B3_ISC,1997-09-16,13:24:00,00:00:00
HYSEP97,B4_ISC,1997-09-16,13:38:00,00:00:00
HYSEP97,H-B_ISC,1997-09-16,12:30:00,00:00:00
HYSEP97,H-C1_ISC,1997-09-16,12:10:00,00:00:00
HYSEP98,01,1998-09-16,10:25:00,10:35:00
HYSEP98,02,1998-09-16,11:52:00,12:02:00
HYSEP98,03,1998-09-16,10:00:00,10:11:00
HYSEP98,04,1998-09-16,12:30:00,12:38:00
HYSEP98,05,1998-09-16,09:37:00,09:42:00
HYSEP98,09,1998-09-16,08:55:00,09:05:00
HYSEP98,12,1998-09-16,07:33:00,07:43:00
HYSEP98,13,1998-09-16,07:54:00,08:08:00
HYSEP98,14,1998-09-16,15:28:00,15:38:00
HYSEP98,15,1998-09-16,15:05:00,15:15:00
HYSEP98,21,1998-09-17,11:13:00,11:26:00
HYSEP98,26,1998-09-17,11:47:00,12:02:00
HYSEP98,29,1998-09-17,12:15:00,12:27:00
HYSEP98,32,1998-09-15,13:40:00,13:47:00
HYSEP98,34,1998-09-15,12:30:00,13:00:00
HYSEP98,A2_ISC,1998-09-14,08:13:00,00:00:00
HYSEP98,A3_ISC,1998-09-14,09:00:00,00:00:00
